t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
39.7,12.5,0,2279,4.99,1190.9,311.117,1.22148,686.779,686.603,-15.5201,311.611,0.114095,59.4691,59.4684,0.292876,746.227,746.072,-15.2272,
39.95,12.5,0,2280,4.98,1189.03,311.098,1.21537,679.801,679.635,-15.0113,311.638,0.113585,59.2816,59.2813,0.196917,739.065,738.917,-14.8144,
40.2,12.5,0,2280,4.97,1186.64,311.136,1.21827,685.159,684.972,-15.974,311.666,0.114251,59.8008,59.7981,0.562473,744.93,744.771,-15.4115,
40.45,12.5,0,2280,4.97,1186.64,310.554,1.21073,680.428,680.245,-15.7553,311.049,0.112767,59.2152,59.2146,0.278411,739.622,739.46,-15.4769,
40.7,12.5,0,2280,4.98,1189.03,310.768,1.2185,686.063,685.88,-15.8072,311.288,0.112901,59.1201,59.1184,0.448974,745.157,744.999,-15.3583,
40.95,12.5,0,2280,4.95,1181.87,310.575,1.2119,680.16,679.984,-15.4502,311.126,0.114143,59.902,59.9009,0.352655,740.039,739.885,-15.0976,
41.2,12.5,0,2280,5.0,1193.81,310.597,1.21561,685.733,685.57,-14.9202,311.175,0.11422,59.5737,59.5736,0.116692,745.291,745.144,-14.8035,
41.45,12.5,0,2280,4.94,1179.48,310.082,1.2135,680.284,680.134,-14.2986,310.563,0.115594,60.749,60.7485,0.246763,741.016,740.882,-14.0518,
41.7,12.5,0,2279,5.01,1195.67,310.52,1.21277,684.423,684.258,-15.0592,311.044,0.112925,59.0803,59.0763,0.690005,743.473,743.334,-14.3692,
41.95,12.5,0,2279,4.98,1188.51,310.828,1.22263,683.65,683.435,-17.1375,311.31,0.115005,60.0708,60.0692,0.436521,743.692,743.504,-16.7009,
42.2,12.5,0,2280,5.0,1193.81,309.864,1.21208,682.795,682.62,-15.4418,310.393,0.113164,59.1408,59.1406,0.171507,741.918,741.761,-15.2703,
42.45,12.5,0,2279,4.95,1181.35,310.007,1.21887,683.794,683.636,-14.6955,310.552,0.114507,60.4559,60.4555,0.221996,744.232,744.091,-14.4735,
42.7,12.5,0,2280,4.92,1174.7,309.619,1.20321,681.195,681.046,-14.2529,310.215,0.111701,58.6801,58.68,0.0663244,739.862,739.726,-14.1866,
42.95,12.5,0,2280,4.98,1189.03,310.635,1.22267,684.293,684.129,-15.0009,311.2,0.116676,61.0964,61.0942,0.516255,745.364,745.223,-14.4846,
43.2,12.5,0,2280,4.95,1181.87,309.64,1.20487,683.032,682.872,-14.7656,310.212,0.112466,59.2585,59.2584,0.119345,742.275,742.13,-14.6463,
43.45,12.5,0,2281,4.97,1187.16,317.42,1.22977,681.136,681.015,-12.8842,318.045,0.111239,59.4541,59.4326,-1.59705,740.589,740.447,-14.4812,
43.653,12.5,0,2281,4.92,1175.22,318.077,1.22505,679.199,679.001,-16.3921,318.689,0.110654,58.9354,58.9094,-1.74936,738.133,737.91,-18.1415,
43.903,12.5,0,2280,4.99,1191.42,317.451,1.22077,678.114,677.961,-14.4186,318.071,0.111429,59.3734,59.3536,-1.53117,737.487,737.315,-15.9498,
44.153,12.5,0,2280,4.94,1179.48,317.139,1.22693,680.796,680.64,-14.5837,317.779,0.109892,59.1199,59.1003,-1.5226,739.915,739.74,-16.1064,
44.403,12.5,0,2280,4.96,1184.25,317.867,1.22692,679.226,679.081,-14.0374,318.447,0.113545,60.3847,60.3507,-2.02654,739.606,739.432,-16.0639,
44.653,12.5,0,2283,4.9,1171.47,317.895,1.22018,677.957,677.758,-16.4124,318.488,0.111209,59.0263,59.0055,-1.56654,736.983,736.764,-17.979,
44.903,12.5,0,2281,4.96,1184.77,317.856,1.21985,675.406,675.27,-13.56,318.449,0.111573,59.0242,59.0042,-1.53454,734.429,734.274,-15.0945,
45.153,12.5,0,2280,4.95,1181.87,317.838,1.22881,680.256,680.054,-16.6031,318.403,0.114061,60.1121,60.0926,-1.53074,740.368,740.146,-18.1338,
45.356,12.5,0,2280,4.99,1191.42,318.17,1.22325,676.092,675.925,-15.0017,318.712,0.112899,59.7393,59.7059,-1.99603,735.828,735.631,-16.9977,
45.606,12.5,0,2280,4.97,1186.64,317.967,1.22675,680.056,679.852,-16.6382,318.575,0.114612,60.5882,60.5702,-1.47669,740.644,740.422,-18.1149,
45.856,12.5,0,2280,4.94,1179.48,317.885,1.21595,672.707,672.537,-15.0922,318.485,0.112441,59.7828,59.7543,-1.84697,732.488,732.292,-16.9392,
46.106,12.5,0,2280,4.97,1186.64,317.858,1.23581,682.433,682.229,-16.6863,318.435,0.114793,60.6292,60.604,-1.74853,743.061,742.833,-18.4349,
46.356,12.5,0,2280,4.96,1184.25,317.381,1.21995,673.538,673.364,-15.3389,317.893,0.111607,59.2797,59.2524,-1.79721,732.816,732.616,-17.1361,
46.606,12.5,0,2280,4.97,1186.64,317.035,1.23883,685.337,685.175,-14.9104,317.638,0.112476,59.8732,59.8449,-1.84205,745.208,745.02,-16.7525,
46.856,12.5,0,2279,4.95,1181.35,317.302,1.22433,675.455,675.289,-14.9404,317.822,0.112673,59.9094,59.8868,-1.64368,735.363,735.176,-16.584,
47.106,12.5,0,2280,4.99,1191.42,317.611,1.23992,681.691,681.535,-14.5906,318.139,0.113987,59.94,59.9121,-1.83067,741.628,741.447,-16.4212,
47.356,12.5,0,2279,4.97,1186.12,317.511,1.22704,676.624,676.47,-14.4315,318.039,0.112899,59.9958,59.9654,-1.9092,736.617,736.435,-16.3407,
47.606,12.5,0,2280,4.93,1177.09,317.148,1.22719,677.809,677.608,-16.4961,317.674,0.113005,59.9426,59.9203,-1.6347,737.752,737.529,-18.1308,
47.856,12.5,0,2279,4.96,1183.74,317.458,1.22963,678.113,677.935,-15.5134,317.983,0.112533,59.3406,59.3121,-1.84052,737.451,737.247,-17.354,
48.106,12.5,0,2280,4.96,1184.25,316.941,1.22403,677.613,677.436,-15.4761,317.496,0.112994,60.1065,60.0785,-1.83363,737.718,737.515,-17.3097,
48.356,12.5,0,2280,4.95,1181.87,317.14,1.23506,680.272,680.116,-14.5887,317.631,0.113056,59.7292,59.6981,-1.92731,739.998,739.814,-16.516,
48.606,12.5,0,2279,4.93,1176.58,317.173,1.22918,677.3,677.127,-15.3135,317.68,0.113244,60.0868,60.0665,-1.56308,737.386,737.193,-16.8766,
48.856,12.5,0,2281,4.95,1182.39,311.931,1.21607,687.121,686.88,-18.2058,312.463,0.114586,61.2127,61.1999,-1.24914,748.333,748.08,-19.4549,
49.059,12.5,0,2280,4.98,1189.03,311.854,1.19867,679.833,679.627,-16.7591,312.359,0.113671,60.6118,60.5964,-1.36397,740.445,740.223,-18.1231,
49.309,12.5,0,2282,4.96,1185.29,311.761,1.21514,688.352,688.095,-18.8046,312.276,0.115052,61.0006,60.9866,-1.30668,749.351,749.082,-20.1113,
49.559,12.5,0,2282,4.94,1180.51,312.174,1.19145,675.332,675.108,-17.3941,312.71,0.11382,60.3505,60.3387,-1.19126,735.682,735.447,-18.5853,
49.809,12.5,0,2281,5.01,1196.72,312.448,1.21747,689.033,688.822,-17.0644,312.973,0.11562,61.5974,61.5826,-1.35017,750.63,750.405,-18.4145,
50.059,12.5,0,2282,4.96,1185.29,312.237,1.19435,677.265,677.053,-16.9546,312.717,0.11401,60.8788,60.8714,-0.945941,738.141,737.924,-17.9005,
50.309,12.5,0,2281,4.99,1191.94,313.068,1.22352,691.001,690.729,-19.4079,313.526,0.115506,61.4273,61.4207,-0.901493,752.424,752.15,-20.3093,
50.559,12.5,0,2281,4.99,1191.94,312.897,1.20467,681.503,681.255,-18.3712,313.39,0.114412,61.045,61.0408,-0.722428,742.542,742.296,-19.0936,
50.809,12.5,0,2280,4.98,1189.03,312.715,1.20526,683.485,683.264,-17.3773,313.214,0.11413,60.8545,60.8469,-0.955736,744.337,744.111,-18.333,
51.059,12.5,0,2280,4.94,1179.48,315.0,1.23257,684.413,684.184,-17.7013,315.368,0.116461,60.1269,60.1235,0.637597,744.503,744.307,-17.0637,
51.262,12.5,0,2280,4.93,1177.09,314.201,1.22818,680.658,680.465,-16.1969,314.664,0.116766,60.5085,60.5067,0.470969,741.139,740.972,-15.7259,
51.512,12.5,0,2280,5.03,1200.97,314.582,1.2328,684.068,683.88,-16.0341,315.053,0.11746,60.5717,60.5708,0.330537,744.617,744.451,-15.7036,
51.762,12.5,0,2280,4.92,1174.7,314.609,1.23168,683.389,683.156,-17.82,315.066,0.115641,59.3659,59.3632,0.568744,742.72,742.52,-17.2513,
52.012,12.5,0,2280,4.99,1191.42,314.353,1.23317,685.97,685.754,-17.2141,314.814,0.115543,59.7624,59.7579,0.732731,745.694,745.511,-16.4814,
52.262,12.5,0,2280,4.94,1179.48,315.933,1.24927,688.895,688.711,-15.9404,316.364,0.115574,59.5335,59.5319,0.44139,748.403,748.243,-15.499,
52.512,12.5,0,2281,4.97,1187.16,317.319,1.23798,684.188,684.035,-14.4902,317.768,0.117558,59.8556,59.8555,0.120555,744.029,743.891,-14.3696,
52.762,12.5,0,2280,4.93,1177.09,316.783,1.23812,683.363,683.239,-13.0278,317.22,0.116408,59.9167,59.9166,0.0473455,743.269,743.156,-12.9805,
53.012,12.5,0,2280,4.97,1186.64,317.506,1.23459,681.117,680.993,-13.0102,317.935,0.118427,60.4176,60.4153,0.524418,741.514,741.409,-12.4857,
53.262,12.5,0,2279,4.97,1186.12,315.862,1.23986,683.336,683.23,-12.0225,316.287,0.11516,59.9227,59.9223,0.217848,743.246,743.152,-11.8047,
53.512,12.5,0,2282,5.01,1197.24,312.8,1.20346,680.749,680.644,-11.9654,313.452,0.109499,58.3798,58.3749,-0.756774,739.128,739.019,-12.7222,
53.715,12.5,0,2281,4.97,1187.16,313.407,1.20439,681.547,681.4,-14.1268,314.053,0.112176,59.578,59.5754,-0.556103,741.121,740.976,-14.6829,
53.965,12.5,0,2282,5.0,1194.85,313.509,1.19542,677.751,677.661,-11.0396,314.188,0.110087,58.4359,58.4301,-0.823892,736.187,736.091,-11.8635,
54.215,12.5,0,2281,4.98,1189.55,312.99,1.20217,679.83,679.701,-13.2674,313.619,0.111451,59.7517,59.7501,-0.437934,739.578,739.451,-13.7053,
54.465,12.5,0,2283,4.99,1192.99,314.891,1.20195,677.691,677.593,-11.5544,315.622,0.109551,58.1509,58.1324,-1.46525,735.841,735.725,-13.0196,
54.715,12.5,0,2280,4.99,1191.42,312.32,1.22444,680.075,679.957,-12.6715,312.735,0.115305,61.0734,61.0492,-1.71765,741.146,741.006,-14.3891,
54.918,12.5,0,2280,4.94,1179.48,311.679,1.21871,679.111,678.972,-13.7673,312.109,0.111615,59.4699,59.4462,-1.67867,738.58,738.418,-15.446,
55.168,12.5,0,2280,4.97,1186.64,311.614,1.21933,680.448,680.354,-11.289,312.028,0.113809,60.9684,60.9375,-1.94224,741.41,741.292,-13.2313,
55.418,12.5,0,2280,4.93,1177.09,311.496,1.21442,677.159,677.015,-13.9769,311.882,0.113286,60.1862,60.1576,-1.85367,737.342,737.172,-15.8306,
55.668,12.5,0,2280,4.97,1186.64,311.406,1.22051,680.901,680.794,-12.0894,311.877,0.114154,61.1576,61.1275,-1.91895,742.054,741.921,-14.0084,
55.918,12.5,0,2278,4.96,1183.22,310.88,1.21574,680.07,679.919,-14.3648,311.316,0.111948,60.0266,60.0066,-1.54696,740.096,739.925,-15.9118,
56.168,12.5,0,2280,4.97,1186.64,311.206,1.21342,677.394,677.274,-12.7464,311.607,0.114435,61.2751,61.239,-2.10331,738.662,738.513,-14.8498,
56.418,12.5,0,2280,4.98,1189.03,310.675,1.217,681.046,680.915,-13.33,311.104,0.113691,60.6888,60.6631,-1.76795,741.732,741.578,-15.0979,
56.668,12.5,0,2280,4.96,1184.25,310.62,1.21651,679.804,679.653,-14.2914,311.111,0.11333,60.6574,60.6308,-1.79617,740.459,740.284,-16.0876,
56.918,12.5,0,2279,4.95,1181.35,310.755,1.21678,683.804,683.597,-16.8072,311.204,0.113101,60.6274,60.6047,-1.65873,744.431,744.202,-18.4659,
57.168,12.5,0,2279,5.0,1193.28,310.138,1.21164,680.164,680.008,-14.5974,310.59,0.112743,60.4515,60.4213,-1.90992,740.613,740.429,-16.5073,
57.418,12.5,0,2280,4.97,1186.64,310.697,1.22069,683.882,683.695,-15.9887,311.169,0.114396,60.6003,60.5766,-1.69374,744.482,744.272,-17.6825,
57.668,12.5,0,2281,5.0,1194.33,310.275,1.20699,678.125,677.962,-14.8575,310.72,0.114345,60.8205,60.7938,-1.80199,738.944,738.756,-16.6595,
57.872,12.5,0,2280,4.98,1189.03,310.393,1.22261,686.899,686.668,-17.8204,310.84,0.115287,61.2805,61.2625,-1.48226,748.18,747.931,-19.3027,
58.122,12.5,0,2281,4.94,1180.0,318.366,1.23184,682.447,682.269,-15.5729,318.855,0.116372,60.0834,60.0822,-0.37224,742.523,742.351,-15.9451,
58.325,12.5,0,2281,4.98,1189.55,318.639,1.23287,684.121,683.955,-15.0777,319.167,0.118433,60.9063,60.9058,-0.252447,745.018,744.861,-15.3302,
58.575,12.5,0,2280,4.95,1181.87,318.087,1.23557,683.705,683.538,-15.0801,318.62,0.116152,60.0502,60.0502,-0.0203289,743.742,743.589,-15.1004,
58.825,12.5,0,2280,4.97,1186.64,318.705,1.23838,686.199,685.989,-16.9745,319.158,0.115946,59.6376,59.6373,-0.166677,745.823,745.626,-17.1412,
59.075,12.5,0,2281,4.94,1180.0,318.01,1.23469,683.959,683.787,-15.3251,318.492,0.117114,60.435,60.4349,-0.119219,744.383,744.222,-15.4443,
59.325,12.5,0,2282,4.94,1180.51,318.086,1.22422,680.649,680.489,-14.7823,318.58,0.119281,61.2089,61.2089,0.107739,741.843,741.697,-14.6745,
59.575,12.5,0,2281,4.97,1187.16,318.32,1.23343,682.47,682.291,-15.6608,318.809,0.117455,60.1793,60.1793,-0.0439707,742.636,742.47,-15.7048,
59.825,12.5,0,2280,4.97,1186.64,318.35,1.23304,682.585,682.416,-15.1904,318.849,0.117676,60.3383,60.3383,-0.0400343,742.91,742.754,-15.2305,
60.075,12.5,0,2281,4.99,1191.94,318.146,1.23272,682.392,682.223,-15.177,318.581,0.117015,60.0971,60.0969,-0.142749,742.478,742.32,-15.3197,
60.325,12.5,0,2281,4.96,1184.77,317.962,1.23329,683.658,683.52,-13.7435,318.423,0.118248,61.0836,61.0836,-0.0552918,744.732,744.604,-13.7988,
