t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
40.356,12.5,0,2281,4.94,1180.0,311.297,1.23394,687.53,687.352,-15.6618,311.773,0.111959,59.3412,59.3161,-1.72357,746.87,746.668,-17.3854,
40.606,12.5,0,2280,4.95,1181.87,316.441,1.25863,688.817,688.592,-17.5809,316.914,0.114391,59.5289,59.502,-1.78937,748.345,748.094,-19.3703,
40.856,12.5,0,2281,4.95,1182.39,316.858,1.24153,683.653,683.526,-13.2046,317.358,0.111707,58.7392,58.7064,-1.96155,742.387,742.232,-15.1662,
41.106,12.5,0,2281,4.94,1180.0,317.404,1.25451,690.356,690.183,-15.4379,317.861,0.114038,59.7832,59.7571,-1.76536,750.137,749.94,-17.2033,
41.356,12.5,0,2281,4.93,1177.61,309.91,1.2232,687.378,687.217,-14.8837,310.376,0.111807,59.5096,59.4917,-1.45689,746.888,746.709,-16.3405,
41.606,12.5,0,2281,4.94,1180.0,310.746,1.21271,684.959,684.825,-13.5904,311.226,0.115095,60.6307,60.6129,-1.46941,745.59,745.437,-15.0598,
41.856,12.5,0,2282,4.96,1185.29,313.054,1.21213,682.644,682.476,-15.1341,313.498,0.113298,60.0222,60.0061,-1.38871,742.666,742.482,-16.5228,
42.106,12.5,0,2281,4.94,1180.0,310.992,1.22576,684.165,684.008,-14.6551,311.388,0.113841,61.075,61.06,-1.35707,745.24,745.068,-16.0122,
42.356,12.5,0,2281,4.97,1187.16,310.811,1.22271,687.431,687.245,-15.9692,311.21,0.112774,60.0837,60.0553,-1.8474,747.513,747.3,-17.8166,
42.606,12.5,0,2280,4.98,1189.03,309.487,1.21332,683.979,683.821,-14.7049,309.989,0.115038,60.4896,60.4654,-1.70914,744.468,744.287,-16.4141,
42.856,12.5,0,2282,4.93,1178.12,317.975,1.22654,683.946,683.808,-13.7513,318.59,0.114486,59.5792,59.5791,-0.107989,743.516,743.387,-13.8593,
43.106,12.5,0,2281,4.96,1184.77,317.746,1.22441,684.628,684.491,-13.6681,318.206,0.11903,61.4307,61.4261,-0.751341,746.057,745.917,-14.4195,
43.356,12.5,0,2279,5.03,1200.44,314.431,1.21116,684.53,684.392,-13.7717,314.995,0.112622,59.1707,59.1703,-0.199643,743.693,743.562,-13.9714,
43.606,12.5,0,2280,4.98,1189.03,311.29,1.20776,685.882,685.788,-11.3716,311.895,0.111043,58.131,58.1283,-0.568509,744.012,743.916,-11.9401,
43.856,12.5,0,2280,5.01,1196.19,310.209,1.20836,683.921,683.816,-11.9882,310.81,0.110276,58.5054,58.5054,0.0998158,742.417,742.321,-11.8883,
44.106,12.5,0,2280,4.96,1184.25,310.373,1.23089,690.901,690.737,-15.0487,310.961,0.111067,58.0739,58.0733,0.264672,748.956,748.81,-14.784,
44.356,12.5,0,2279,5.04,1202.83,318.134,1.24245,684.35,684.269,-10.5158,318.671,0.111913,58.6635,58.6364,-1.78304,743.007,742.905,-12.2988,
44.606,12.5,0,2279,4.98,1188.51,317.258,1.23325,689.924,689.816,-12.2046,317.913,0.109603,58.3635,58.3571,-0.858772,748.287,748.173,-13.0634,
44.856,12.5,0,2279,5.03,1200.44,311.91,1.22082,688.243,688.092,-14.3985,312.614,0.108244,57.6315,57.6284,-0.596187,745.871,745.72,-14.9947,
45.106,12.5,0,2280,4.95,1181.87,310.173,1.22371,691.027,690.844,-15.8947,310.817,0.108001,57.5646,57.5644,-0.176525,748.581,748.409,-16.0712,
45.356,12.5,0,2279,5.04,1202.83,317.916,1.22435,680.545,680.407,-13.6749,318.554,0.111157,58.9419,58.9248,-1.41957,739.486,739.332,-15.0944,
45.606,12.5,0,2279,4.96,1183.74,314.553,1.2157,683.575,683.441,-13.5401,315.237,0.110226,58.4532,58.4454,-0.953654,742.028,741.887,-14.4937,
45.856,12.5,0,2279,5.03,1200.44,314.79,1.22787,687.793,687.684,-12.1977,315.453,0.109396,58.114,58.1067,-0.925077,745.906,745.791,-13.1227,
46.106,12.5,0,2279,4.96,1183.74,314.348,1.20709,682.329,682.198,-13.3706,315.022,0.110892,58.8191,58.8112,-0.960869,741.148,741.009,-14.3315,
46.356,12.5,0,2279,5.04,1202.83,310.703,1.20376,687.685,687.595,-11.1547,311.311,0.110922,58.6127,58.6096,-0.5943,746.297,746.204,-11.749,
46.606,12.5,0,2279,4.94,1178.96,318.309,1.24063,686.664,686.501,-14.9572,318.879,0.110248,58.5228,58.5005,-1.6156,745.186,745.002,-16.5728,
46.856,12.5,0,2279,5.04,1202.83,315.516,1.23107,687.431,687.311,-12.8322,316.133,0.109584,58.0379,58.0268,-1.135,745.469,745.338,-13.9672,
47.106,12.5,0,2280,4.95,1181.87,315.341,1.20963,682.796,682.665,-13.4123,316.0,0.110858,58.9026,58.8936,-1.02993,741.699,741.558,-14.4423,
47.356,12.5,0,2279,5.03,1200.44,316.368,1.23465,688.459,688.344,-12.5586,317.023,0.109609,58.3178,58.3006,-1.41509,746.776,746.645,-13.9737,
47.606,12.5,0,2279,4.96,1183.74,316.324,1.21424,682.241,682.114,-13.1637,316.944,0.110415,58.2508,58.2407,-1.08718,740.492,740.355,-14.2508,
47.856,12.5,0,2279,5.0,1193.28,314.476,1.22187,686.89,686.751,-13.8252,315.154,0.106668,57.1766,57.1733,-0.617051,744.064,743.924,-14.4422,
48.106,12.5,0,2280,4.96,1184.25,316.683,1.23513,681.925,681.822,-11.8427,317.229,0.111574,59.3171,59.2784,-2.14287,741.232,741.1,-13.9856,
48.356,12.5,0,2281,4.93,1177.61,318.45,1.24762,687.689,687.493,-16.3934,318.852,0.111769,58.083,58.0568,-1.74567,745.771,745.55,-18.1391,
48.606,12.5,0,2281,4.97,1187.16,310.927,1.20803,688.28,688.089,-16.1961,311.389,0.113617,60.1588,60.1472,-1.1817,748.438,748.236,-17.3778,
48.856,12.5,0,2279,5.01,1195.67,311.923,1.22812,686.51,686.384,-13.1309,312.389,0.114455,60.2125,60.1755,-2.10827,746.715,746.56,-15.2392,
49.091,12.5,0,2282,4.93,1178.12,316.253,1.2193,686.441,686.307,-13.5716,316.711,0.11849,60.9951,60.9918,-0.628672,747.433,747.298,-14.2003,
49.341,12.5,0,2280,4.97,1186.64,314.971,1.24896,688.614,688.472,-14.0101,315.351,0.114361,59.1647,59.1622,0.551332,747.755,747.634,-13.4588,
49.591,12.5,0,2281,4.95,1182.39,317.567,1.24383,686.51,686.383,-13.199,317.974,0.117665,60.2668,60.2665,0.185512,746.763,746.649,-13.0135,
49.841,12.5,0,2279,5.0,1193.28,314.047,1.24571,697.31,697.1,-17.1327,314.542,0.115676,58.4945,58.4894,0.770481,755.766,755.589,-16.3622,
50.091,12.5,0,2280,5.01,1196.19,318.035,1.25075,684.211,684.054,-14.6542,318.535,0.113478,59.5839,59.5516,-1.96284,743.791,743.606,-16.617,
50.341,12.5,0,2279,4.96,1183.74,309.003,1.2178,684.401,684.254,-14.1973,309.447,0.114282,60.3157,60.3009,-1.3365,744.717,744.555,-15.5338,
50.591,12.5,0,2282,4.96,1185.29,312.205,1.21205,685.996,685.889,-12.1303,312.733,0.116071,60.8418,60.8243,-1.45777,746.837,746.713,-13.5881,
50.841,12.5,0,2279,4.98,1188.51,319.016,1.2593,690.96,690.81,-14.408,319.441,0.116453,59.5775,59.5771,-0.21795,750.53,750.387,-14.626,
51.091,12.5,0,2281,4.96,1184.77,318.545,1.24619,690.534,690.359,-15.5432,318.926,0.117612,59.9151,59.914,0.363154,750.426,750.273,-15.1801,
51.341,12.5,0,2280,4.99,1191.42,317.679,1.23845,691.31,691.115,-16.4375,318.134,0.116549,59.8511,59.8492,-0.479281,751.155,750.964,-16.9167,
51.591,12.5,0,2281,4.95,1182.39,315.774,1.24086,692.071,691.846,-17.6456,316.271,0.115003,60.0513,60.0507,-0.279983,752.11,751.897,-17.9256,
51.841,12.5,0,2280,4.96,1184.25,317.199,1.23377,688.487,688.313,-15.4573,317.669,0.118802,60.8161,60.816,0.0853726,749.287,749.129,-15.372,
52.091,12.5,0,2280,4.94,1179.48,319.93,1.24568,689.311,689.136,-15.5628,320.406,0.117399,59.2841,59.2832,-0.328125,748.587,748.419,-15.8909,
52.341,12.5,0,2279,4.99,1190.9,315.73,1.24571,689.827,689.71,-12.6899,316.153,0.117665,60.3238,60.3214,0.535995,750.13,750.031,-12.1539,
52.606,12.5,0,2280,4.99,1191.42,310.247,1.22353,691.034,690.856,-15.708,310.879,0.110632,58.4412,58.4357,-0.797939,749.473,749.292,-16.5059,
52.825,12.5,0,2281,4.96,1184.77,306.57,1.20821,696.599,696.409,-16.2646,307.299,0.102338,56.7814,56.7676,-1.25158,753.38,753.176,-17.5162,
53.044,12.5,0,2280,4.95,1181.87,312.649,1.21319,686.792,686.661,-13.4455,313.235,0.110173,59.0495,59.0284,-1.58056,745.84,745.689,-15.026,
53.247,12.5,0,2280,4.96,1184.25,310.185,1.18362,681.347,681.106,-18.1238,310.931,0.109958,58.8119,58.7996,-1.20487,740.158,739.905,-19.3286,
53.497,12.5,0,2280,4.96,1184.25,310.0,1.18164,678.965,678.808,-14.608,310.761,0.107166,58.4613,58.4396,-1.59155,737.426,737.248,-16.1995,
53.731,12.5,0,2279,4.98,1188.51,315.38,1.22878,683.496,683.376,-12.8186,315.999,0.107816,57.3227,57.3025,-1.52095,740.817,740.678,-14.3396,
53.966,12.5,0,2280,4.94,1179.48,311.676,1.21768,680.928,680.829,-11.5881,312.269,0.109312,58.3,58.2608,-2.13921,739.217,739.09,-13.7273,
54.169,12.5,0,2281,4.94,1180.0,310.662,1.21666,687.887,687.74,-14.2093,311.251,0.110004,58.7725,58.7396,-1.96764,746.655,746.48,-16.1769,
54.434,12.5,0,2280,4.95,1181.87,312.52,1.20391,679.126,678.985,-13.8329,313.07,0.111261,58.9828,58.9469,-2.05622,738.103,737.932,-15.8891,
54.669,12.5,0,2281,5.03,1201.49,317.723,1.24282,686.289,686.17,-12.805,318.322,0.1095,57.7536,57.7275,-1.73494,744.039,743.897,-14.5399,
54.887,12.5,0,2281,4.95,1182.39,312.11,1.21949,676.477,676.4,-10.1882,312.63,0.112531,60.4959,60.4676,-1.84988,736.966,736.868,-12.0381,
55.137,12.5,0,2280,4.97,1186.64,312.44,1.21948,687.906,687.724,-15.8039,313.095,0.109001,58.4551,58.4547,-0.227509,746.351,746.179,-16.0314,
55.387,12.5,0,2281,4.94,1180.0,312.147,1.20223,681.827,681.713,-12.4476,312.752,0.111321,59.3419,59.34,-0.471397,741.166,741.053,-12.919,
55.637,12.5,0,2280,4.95,1181.87,312.035,1.22682,692.03,691.821,-17.0061,312.683,0.10899,58.1157,58.1118,-0.675354,750.142,749.933,-17.6815,
55.887,12.5,0,2281,4.94,1180.0,312.612,1.20265,682.57,682.467,-11.8322,313.258,0.111152,58.9963,58.993,-0.618183,741.565,741.46,-12.4504,
56.137,12.5,0,2279,5.03,1200.44,312.703,1.20542,683.679,683.569,-12.2816,313.44,0.108794,58.7399,58.738,-0.473933,742.416,742.307,-12.7556,
56.387,12.5,0,2281,4.96,1184.77,311.508,1.21609,692.072,691.922,-14.4218,312.227,0.10797,58.3275,58.3274,-0.0931868,750.39,750.249,-14.515,
56.637,12.5,0,2281,4.97,1187.16,311.798,1.22054,690.566,690.414,-14.4873,312.478,0.108051,57.534,57.5296,-0.705739,748.098,747.943,-15.1931,
56.887,12.5,0,2280,4.93,1177.09,314.156,1.24014,684.428,684.325,-11.9125,314.559,0.113594,59.7731,59.745,-1.8337,744.197,744.07,-13.7462,
57.137,12.5,0,2279,5.0,1193.28,317.639,1.24832,687.847,687.724,-13.0186,318.157,0.110922,58.5647,58.5368,-1.80999,746.408,746.26,-14.8286,
57.387,12.5,0,2280,4.96,1184.25,317.77,1.23929,686.584,686.451,-13.5462,318.371,0.109941,58.3146,58.2938,-1.5566,744.898,744.745,-15.1028,
57.637,12.5,0,2278,5.03,1199.91,317.866,1.2237,678.47,678.325,-14.0572,318.432,0.111615,58.7146,58.695,-1.51711,737.184,737.02,-15.5743,
57.887,12.5,0,2280,4.95,1181.87,311.885,1.23204,685.139,685.025,-12.541,312.318,0.115214,60.3514,60.3024,-2.43273,745.477,745.327,-14.9737,
58.137,12.5,0,2278,5.03,1199.91,317.057,1.24886,683.651,683.537,-12.5057,317.507,0.112001,58.6207,58.5959,-1.70666,742.269,742.133,-14.2123,
58.387,12.5,0,2279,4.94,1178.96,318.408,1.24527,689.847,689.68,-15.2078,318.965,0.110087,58.2674,58.2413,-1.74309,748.113,747.921,-16.9509,
58.637,12.5,0,2280,5.03,1200.97,317.723,1.23859,683.992,683.877,-12.5707,318.321,0.111042,58.5647,58.5422,-1.622,742.554,742.419,-14.1927,
58.887,12.5,0,2281,4.95,1182.39,309.792,1.21327,689.922,689.734,-16.0942,310.446,0.1103,58.3921,58.3921,-0.0233512,748.3,748.126,-16.1175,
59.137,12.5,0,2280,4.99,1191.42,309.157,1.20846,688.159,687.975,-15.9005,309.757,0.109574,58.0707,58.0706,0.0674608,746.214,746.046,-15.833,
59.387,12.5,0,2278,5.01,1195.14,317.229,1.24027,683.804,683.632,-15.3607,317.806,0.112634,59.1103,59.076,-2.01391,742.911,742.708,-17.3746,
59.622,12.5,0,2279,4.99,1190.9,318.368,1.25918,694.789,694.608,-15.8349,318.82,0.115977,59.3071,59.3069,0.160528,754.078,753.915,-15.6744,
59.872,12.5,0,2279,5.01,1195.67,319.99,1.25067,688.342,688.191,-14.4243,320.491,0.1172,59.8611,59.861,0.125745,748.188,748.052,-14.2985,
60.122,12.5,0,2281,4.91,1172.83,311.371,1.23431,686.563,686.466,-11.5296,311.838,0.112486,58.8101,58.7989,-1.14609,745.372,745.265,-12.6757,
60.325,12.5,0,2279,5.02,1198.05,315.557,1.24309,683.024,682.916,-12.1315,315.999,0.114645,60.3444,60.3006,-2.29766,743.357,743.217,-14.4291,
60.575,12.5,0,2280,4.95,1181.87,310.962,1.23526,689.357,689.188,-15.257,311.38,0.112564,58.776,58.7518,-1.68552,748.132,747.94,-16.9425,
