t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
40.497,12.5,0,2281,4.94,1180.0,315.199,1.2223,686.252,686.027,-17.5635,315.723,0.11268,59.0716,59.0689,-0.573245,745.317,745.096,-18.1368,
40.747,12.5,0,2280,4.94,1179.48,312.215,1.20908,683.641,683.5,-13.8897,312.666,0.112644,60.0228,60.0117,-1.1561,743.664,743.512,-15.0458,
40.997,12.5,0,2280,4.95,1181.87,310.998,1.2026,677.889,677.696,-16.2013,311.41,0.112171,59.8128,59.7888,-1.69164,737.702,737.485,-17.8929,
41.247,12.5,0,2282,5.03,1202.02,316.599,1.2255,687.227,687.077,-14.3904,317.217,0.110888,58.0058,58.0057,0.105481,745.219,745.082,-14.2849,
41.497,12.5,0,2281,5.0,1194.33,311.067,1.18928,678.012,677.925,-10.879,311.745,0.109628,58.7807,58.779,-0.447691,736.791,736.704,-11.3267,
41.747,12.5,0,2282,5.01,1197.24,312.995,1.21608,685.256,685.126,-13.363,313.59,0.10863,57.869,57.8626,-0.86229,743.125,742.989,-14.2253,
41.997,12.5,0,2282,4.97,1187.68,313.502,1.20152,681.104,681.017,-10.8763,314.212,0.108595,58.4084,58.4034,-0.762649,739.512,739.421,-11.6389,
42.247,12.5,0,2281,4.95,1182.39,315.612,1.22972,678.167,678.013,-14.4509,316.03,0.111949,59.3118,59.288,-1.68051,737.477,737.301,-16.1314,
42.497,12.5,0,2281,4.99,1191.94,312.859,1.23368,682.515,682.395,-12.8104,313.312,0.110362,59.1224,59.094,-1.83135,741.633,741.489,-14.6417,
42.747,12.5,0,2281,4.96,1184.77,316.525,1.23596,680.167,680.002,-14.9674,316.947,0.109083,57.6998,57.673,-1.76063,737.865,737.675,-16.728,
42.997,12.5,0,2280,4.99,1191.42,317.222,1.24071,681.153,680.974,-15.6223,317.649,0.110919,58.7337,58.7069,-1.77241,739.885,739.681,-17.3947,
43.247,12.5,0,2281,4.95,1182.39,313.939,1.22984,680.738,680.572,-15.0211,314.352,0.109827,58.3764,58.3518,-1.69396,739.113,738.924,-16.7151,
43.497,12.5,0,2281,4.96,1184.77,313.95,1.21397,685.822,685.694,-13.2451,314.492,0.112614,59.3443,59.3315,-1.23422,745.166,745.025,-14.4793,
43.747,12.5,0,2281,4.94,1180.0,311.379,1.21823,685.896,685.634,-18.9672,311.833,0.113299,60.2147,60.2032,-1.17448,746.109,745.837,-20.1417,
43.997,12.5,0,2278,5.0,1192.76,309.909,1.19606,682.555,682.404,-14.3569,310.534,0.109828,58.6395,58.6389,-0.26424,741.187,741.043,-14.6211,
44.247,12.5,0,2280,4.99,1191.42,312.727,1.21382,683.753,683.592,-14.8617,313.358,0.109637,57.9541,57.9538,-0.192111,741.698,741.545,-15.0539,
44.497,12.5,0,2281,5.01,1196.72,310.45,1.21721,689.371,689.163,-16.9537,311.058,0.109635,58.5606,58.5606,-0.0761893,747.917,747.723,-17.0299,
44.747,12.5,0,2282,4.99,1192.46,311.186,1.19807,681.104,680.988,-12.5514,311.785,0.110107,58.4283,58.4282,-0.102758,739.525,739.417,-12.6541,
44.997,12.5,0,2283,4.99,1192.99,311.356,1.21063,686.33,686.2,-13.3575,311.96,0.10809,57.3758,57.374,-0.442839,743.702,743.574,-13.8003,
45.247,12.5,0,2282,4.98,1190.07,313.73,1.20482,680.417,680.313,-11.9151,314.386,0.108774,58.0338,58.0301,-0.659425,738.45,738.343,-12.5746,
45.497,12.5,0,2282,4.96,1185.29,316.762,1.23834,679.871,679.752,-12.7425,317.236,0.112356,59.7077,59.6744,-1.99471,739.573,739.426,-14.7373,
45.747,12.5,0,2281,4.97,1187.16,311.732,1.20904,681.033,680.892,-13.8375,312.166,0.111892,60.3779,60.3576,-1.566,741.41,741.25,-15.4035,
45.981,12.5,0,2281,4.92,1175.22,319.073,1.24715,689.039,688.878,-14.8584,319.542,0.116278,60.0444,60.0443,0.111307,749.068,748.923,-14.7471,
46.231,12.5,0,2280,4.99,1191.42,318.092,1.21872,682.074,681.883,-16.1346,318.604,0.113306,59.3378,59.3371,-0.300343,741.403,741.22,-16.4349,
46.481,12.5,0,2281,4.96,1184.77,315.683,1.21423,683.16,683.023,-13.6607,316.13,0.115346,60.2504,60.2461,-0.721292,743.408,743.269,-14.382,
46.731,12.5,0,2281,4.97,1187.16,315.668,1.21857,683.72,683.563,-14.6832,316.128,0.112988,59.2459,59.2427,-0.611548,742.963,742.805,-15.2948,
46.981,12.5,0,2282,4.98,1190.07,316.706,1.23178,689.164,689.003,-14.9017,317.161,0.114551,60.0467,60.0448,-0.475589,749.206,749.048,-15.3773,
47.231,12.5,0,2281,4.97,1187.16,314.141,1.20602,680.402,680.228,-15.3726,314.605,0.113841,60.0901,60.0831,-0.919,740.491,740.311,-16.2916,
47.481,12.5,0,2281,4.94,1180.0,317.816,1.22052,682.676,682.484,-16.211,318.271,0.116362,59.9928,59.9924,-0.205486,742.658,742.476,-16.4164,
47.731,12.5,0,2280,4.93,1177.09,313.402,1.23429,684.568,684.455,-12.4226,313.856,0.114517,59.1435,59.1428,0.287355,743.697,743.598,-12.1353,
47.981,12.5,0,2281,4.96,1184.77,318.775,1.23862,682.079,681.922,-14.6405,319.176,0.116219,59.6479,59.6469,0.342088,741.707,741.569,-14.2984,
48.231,12.5,0,2280,4.93,1177.09,317.767,1.23071,686.208,685.999,-16.9493,318.315,0.114962,59.8644,59.8639,-0.251214,746.061,745.863,-17.2005,
48.481,12.5,0,2278,4.99,1190.37,312.467,1.2304,688.53,688.352,-15.6158,312.978,0.112828,58.2924,58.2918,0.257224,746.802,746.644,-15.3585,
48.731,12.5,0,2281,4.99,1191.94,317.188,1.21279,676.497,676.379,-12.6645,317.809,0.110062,58.4133,58.3958,-1.43066,734.91,734.774,-14.0952,
48.934,12.5,0,2281,4.88,1165.66,317.469,1.23192,687.78,687.572,-16.8872,318.016,0.116148,60.1206,60.1199,-0.28991,747.889,747.692,-17.1771,
49.184,12.5,0,2280,4.98,1189.03,314.122,1.21095,683.885,683.727,-14.6743,314.601,0.112707,59.5956,59.5855,-1.094,743.48,743.313,-15.7683,
49.434,12.5,0,2282,4.92,1175.73,315.46,1.20788,682.405,682.263,-13.9428,315.982,0.116691,60.5415,60.531,-1.12687,742.946,742.794,-15.0697,
49.684,12.5,0,2281,4.95,1182.39,310.163,1.20033,680.393,680.237,-14.532,310.682,0.112845,60.148,60.1271,-1.58345,740.54,740.364,-16.1154,
49.934,12.5,0,2282,4.92,1175.73,310.837,1.21138,681.6,681.425,-15.4594,311.348,0.113644,60.7446,60.7308,-1.29508,742.345,742.156,-16.7545,
50.184,12.5,0,2280,4.97,1186.64,320.218,1.24289,685.34,685.152,-16.0382,320.704,0.115772,59.0821,59.0821,-0.0425953,744.408,744.234,-16.0808,
50.434,12.5,0,2281,4.93,1177.61,318.97,1.22886,685.777,685.59,-15.9944,319.445,0.116307,59.6686,59.6682,-0.217024,745.435,745.258,-16.2114,
50.684,12.5,0,2280,4.94,1179.48,316.061,1.21282,682.214,682.065,-14.257,316.528,0.115927,60.2463,60.2403,-0.848913,742.459,742.305,-15.1059,
50.934,12.5,0,2279,4.97,1186.12,314.508,1.20694,680.938,680.772,-15.0333,314.988,0.113939,60.0006,59.996,-0.741876,740.935,740.768,-15.7752,
51.184,12.5,0,2280,4.94,1179.48,313.189,1.23413,685.898,685.754,-14.0498,313.645,0.111994,58.5654,58.5646,0.30425,744.446,744.319,-13.7455,
51.434,12.5,0,2279,4.97,1186.12,316.56,1.2366,684.739,684.581,-14.7336,316.958,0.116297,59.1431,59.1422,0.321908,743.862,743.723,-14.4117,
51.684,12.5,0,2279,4.97,1186.12,318.367,1.23959,685.736,685.582,-14.545,318.838,0.118306,60.5063,60.5056,0.293033,746.224,746.088,-14.252,
51.934,12.5,0,2279,4.96,1183.74,318.287,1.22969,679.621,679.515,-12.0166,318.708,0.117968,60.7786,60.7782,0.229736,740.387,740.293,-11.7869,
52.184,12.5,0,2279,4.98,1188.51,317.392,1.23891,687.356,687.208,-14.2728,317.835,0.113257,58.7669,58.7647,0.511501,746.099,745.972,-13.7613,
52.434,12.5,0,2279,5.01,1195.67,316.741,1.2423,684.523,684.407,-12.5672,317.176,0.113916,58.7694,58.7674,0.488867,743.273,743.175,-12.0784,
52.684,12.5,0,2279,5.02,1198.05,319.338,1.24889,686.43,686.289,-13.9528,319.778,0.1161,59.9478,59.9471,-0.290347,746.372,746.236,-14.2431,
52.934,12.5,0,2280,4.94,1179.48,318.798,1.23368,685.427,685.261,-15.0521,319.262,0.115207,58.9542,58.9526,-0.443841,744.375,744.214,-15.4959,
53.184,12.5,0,2279,5.03,1200.44,317.99,1.23736,686.192,686.048,-14.0832,318.367,0.115688,60.0297,60.0297,0.0235937,746.21,746.077,-14.0596,
53.434,12.5,0,2279,4.97,1186.12,310.336,1.20552,683.784,683.658,-13.128,310.915,0.111325,58.4689,58.4686,-0.193162,742.246,742.127,-13.3212,
53.684,12.5,0,2279,5.03,1200.44,313.12,1.23358,684.118,683.964,-14.5514,313.565,0.11403,58.954,58.9513,0.56479,743.047,742.915,-13.9866,
53.934,12.5,0,2280,4.98,1189.03,313.986,1.22994,682.497,682.355,-13.9608,314.363,0.114232,59.2312,59.2283,0.584973,741.704,741.583,-13.3758,
54.184,12.5,0,2280,5.01,1196.19,313.399,1.2322,684.984,684.815,-15.2526,313.856,0.113811,58.772,58.7709,0.365369,743.734,743.585,-14.8872,
54.434,12.5,0,2279,4.96,1183.74,315.069,1.23565,685.878,685.685,-16.2479,315.52,0.114867,58.901,58.8978,0.621723,744.747,744.583,-15.6262,
54.684,12.5,0,2279,5.01,1195.67,310.716,1.19644,680.244,680.113,-13.3516,311.39,0.110186,58.7283,58.7271,-0.379531,738.968,738.84,-13.7311,
54.934,12.5,0,2280,4.96,1184.25,312.676,1.20017,679.714,679.607,-12.0455,313.307,0.108038,57.3178,57.314,-0.660202,737.031,736.921,-12.7057,
55.184,12.5,0,2280,4.96,1184.25,312.267,1.19895,680.868,680.737,-13.3518,312.91,0.111071,59.121,59.117,-0.68343,739.987,739.854,-14.0352,
55.434,12.5,0,2279,5.02,1198.05,310.968,1.20157,683.211,683.062,-14.2535,311.579,0.107847,58.1561,58.1553,-0.298042,741.36,741.217,-14.5515,
55.684,12.5,0,2280,4.99,1191.42,309.092,1.21927,686.382,686.205,-15.601,309.644,0.108646,57.6195,57.6191,0.216752,743.983,743.824,-15.3843,
55.934,12.5,0,2280,5.01,1196.19,311.7,1.23168,686.402,686.279,-12.9971,312.191,0.112789,58.4095,58.4076,0.469328,744.792,744.686,-12.5278,
56.184,12.5,0,2282,4.94,1180.51,311.399,1.19741,679.766,679.646,-12.7315,312.054,0.108408,58.0318,58.0298,-0.479331,737.794,737.676,-13.2109,
56.434,12.5,0,2282,5.01,1197.24,318.406,1.24234,678.862,678.701,-14.7682,318.924,0.112111,58.4635,58.4366,-1.77408,737.323,737.138,-16.5423,
56.684,12.5,0,2281,4.99,1191.94,317.356,1.22634,682.041,681.954,-10.8507,317.951,0.109238,58.3192,58.3047,-1.29937,740.359,740.259,-12.1501,
56.934,12.5,0,2280,5.03,1200.97,317.087,1.20865,676.818,676.715,-11.7881,317.675,0.110082,58.8065,58.7904,-1.37773,735.624,735.506,-13.1658,
57.184,12.5,0,2281,4.96,1184.77,311.949,1.23048,686.052,685.843,-16.9255,312.376,0.111945,59.1352,59.1029,-1.95473,745.185,744.946,-18.8803,
57.388,12.5,0,2282,4.96,1185.29,312.075,1.20244,682.666,682.502,-14.9978,312.597,0.113404,59.9804,59.9663,-1.30054,742.647,742.468,-16.2983,
57.638,12.5,0,2281,4.96,1184.77,312.612,1.21894,685.451,685.256,-16.3392,313.104,0.112241,59.485,59.4742,-1.13759,744.935,744.73,-17.4768,
57.888,12.5,0,2282,4.96,1185.29,312.78,1.21812,686.822,686.596,-17.646,313.229,0.114443,60.3581,60.3469,-1.16074,747.179,746.943,-18.8067,
58.138,12.5,0,2281,4.94,1180.0,314.763,1.22102,685.797,685.581,-17.2228,315.249,0.113986,59.8924,59.8904,-0.484794,745.681,745.471,-17.7076,
58.388,12.5,0,2282,4.98,1190.07,314.864,1.21569,684.537,684.384,-14.4828,315.335,0.114511,59.9473,59.9402,-0.921749,744.483,744.324,-15.4045,
58.638,12.5,0,2280,4.97,1186.64,311.49,1.19631,677.16,677.041,-12.681,311.982,0.11401,60.7357,60.7169,-1.51022,737.894,737.758,-14.1913,
58.888,12.5,0,2282,4.96,1185.29,311.217,1.21994,683.423,683.222,-16.5592,311.687,0.111879,59.9063,59.8924,-1.28844,743.329,743.115,-17.8476,
59.138,12.5,0,2281,4.95,1182.39,318.96,1.23474,685.95,685.771,-15.6674,319.449,0.115971,59.2603,59.2598,0.248923,745.191,745.031,-15.4185,
59.388,12.5,0,2281,4.94,1180.0,318.622,1.222,684.541,684.411,-13.3396,319.126,0.115503,59.6639,59.66,-0.682445,744.203,744.071,-14.022,
59.638,12.5,0,2281,4.93,1177.61,315.752,1.22734,688.157,687.953,-16.771,316.193,0.113168,59.5661,59.5612,-0.763642,747.719,747.514,-17.5346,
59.888,12.5,0,2281,4.92,1175.22,313.559,1.20927,682.495,682.362,-13.4777,314.049,0.113222,59.9254,59.9136,-1.19014,742.42,742.275,-14.6679,
60.138,12.5,0,2280,4.97,1186.64,313.789,1.2051,681.504,681.375,-13.222,314.329,0.116652,61.1081,61.0967,-1.17654,742.612,742.472,-14.3985,
60.388,12.5,0,2280,4.95,1181.87,313.795,1.209,683.132,682.984,-14.2197,314.256,0.11252,59.7585,59.7517,-0.900552,742.889,742.735,-15.1202,
