t/s,v/(m/s),β [°],n [rpm],M [Nm],Pmech [W],Ugen [V],Igen [A],Sgen [VA],Pgen [W],Qgen [var],Ulsc [V],Ilsc [A],Slsc [VA],Plsc [W],Qlsc [var],Stot [VA],Ptot [W],Qtot [var],Unnamed: 20
38.544,12.5,0,2281,4.91,1172.83,312.776,1.21482,678.245,678.073,-15.2852,313.251,0.113474,59.2884,59.2578,-1.90467,737.531,737.331,-17.1899,
38.794,12.5,0,2279,5.01,1195.67,312.65,1.20532,679.287,679.185,-11.7356,313.202,0.110646,57.4694,57.4694,-0.0764788,736.75,736.655,-11.812,
38.997,12.5,0,2281,4.96,1184.77,314.339,1.21441,678.982,678.767,-17.0994,314.768,0.111987,59.1958,59.1533,-2.24244,738.174,737.92,-19.3419,
39.247,12.5,0,2282,4.96,1185.29,312.811,1.20811,682.324,682.21,-12.4382,313.435,0.111962,58.3533,58.353,-0.168904,740.671,740.563,-12.6071,
39.45,12.5,0,2280,4.93,1177.09,312.142,1.21419,680.616,680.429,-15.9573,312.579,0.112388,59.2319,59.1999,-1.94515,739.845,739.629,-17.9025,
39.7,12.5,0,2280,4.95,1181.87,313.844,1.22825,688.132,687.984,-14.2772,314.299,0.112727,58.4829,58.4822,0.286205,746.597,746.466,-13.991,
39.966,12.5,0,2280,4.99,1191.42,313.52,1.21073,679.06,678.866,-16.2247,314.019,0.108495,58.1091,58.0874,-1.58684,737.169,736.953,-17.8116,
40.216,12.5,0,2281,4.96,1184.77,317.153,1.22925,683.554,683.385,-15.1832,317.59,0.115288,59.0157,59.0157,-0.000911715,742.556,742.401,-15.1841,
40.466,12.5,0,2280,5.01,1196.19,313.704,1.22041,682.618,682.474,-14.0118,314.215,0.112818,59.5449,59.502,-2.26089,742.155,741.976,-16.2727,
40.669,12.5,0,2281,4.93,1177.61,315.205,1.23436,681.433,681.302,-13.3756,315.607,0.115574,59.6668,59.666,0.323941,741.083,740.968,-13.0516,
40.919,12.5,0,2279,5.04,1202.83,313.774,1.21678,678.86,678.721,-13.7365,314.288,0.110566,58.3168,58.2919,-1.70498,737.174,737.013,-15.4414,
41.169,12.5,0,2281,4.93,1177.61,314.788,1.23277,686.777,686.652,-13.0599,315.233,0.115325,59.8699,59.8684,0.42688,746.628,746.521,-12.6331,
41.419,12.5,0,2281,4.96,1184.77,312.758,1.20567,677.144,677.002,-13.8739,313.261,0.107591,57.8062,57.7859,-1.53115,734.95,734.788,-15.405,
41.622,12.5,0,2279,4.98,1188.51,313.965,1.22872,685.46,685.345,-12.5222,314.433,0.115124,59.7791,59.7786,0.246642,745.225,745.124,-12.2756,
41.872,12.5,0,2281,4.95,1182.39,314.532,1.20737,675.837,675.727,-12.1745,315.107,0.107705,57.6181,57.5789,-2.12374,733.445,733.306,-14.2983,
42.138,12.5,0,2279,5.01,1195.67,314.612,1.2258,686.94,686.771,-15.2414,315.055,0.116278,59.7164,59.7151,0.395033,746.634,746.486,-14.8464,
42.388,12.5,0,2281,4.96,1184.77,315.124,1.22058,678.683,678.549,-13.5053,315.659,0.110009,58.258,58.2351,-1.63063,736.939,736.784,-15.136,
42.638,12.5,0,2279,5.02,1198.05,316.689,1.23316,686.09,685.895,-16.3796,317.139,0.115946,59.8159,59.8151,-0.312655,745.897,745.71,-16.6923,
42.888,12.5,0,2281,4.95,1182.39,312.451,1.21471,683.119,682.971,-14.2309,313.01,0.109858,57.8371,57.8369,-0.178025,740.948,740.808,-14.4089,
43.138,12.5,0,2279,4.96,1183.74,313.716,1.2185,680.168,679.875,-19.9905,314.131,0.11325,59.4641,59.4477,-1.39791,739.632,739.322,-21.3884,
43.388,12.5,0,2281,4.96,1184.77,313.672,1.22526,688.023,687.884,-13.8065,314.145,0.113822,59.5507,59.5501,0.262685,747.557,747.434,-13.5438,
43.638,12.5,0,2281,4.92,1175.22,313.337,1.22086,680.208,679.971,-17.9504,313.824,0.111196,58.2437,58.2138,-1.86718,738.451,738.185,-19.8176,
43.888,12.5,0,2280,5.05,1205.74,315.598,1.25032,691.661,691.402,-18.9296,315.947,0.115329,59.3414,59.3412,-0.155236,750.986,750.743,-19.0849,
44.138,12.5,0,2279,4.95,1181.35,313.983,1.20495,673.834,673.702,-13.3222,314.587,0.108056,57.4402,57.4316,-0.994206,731.274,731.134,-14.3164,
44.403,12.5,0,2281,5.04,1203.88,314.619,1.21596,683.106,682.947,-14.7241,315.057,0.116042,60.4464,60.4323,-1.30764,743.553,743.38,-16.0317,
44.653,12.5,0,2280,4.95,1181.87,314.001,1.20722,678.518,678.412,-11.971,314.608,0.109253,57.3621,57.3579,-0.688622,735.879,735.77,-12.6597,
44.903,12.5,0,2278,5.01,1195.14,313.169,1.21769,680.383,680.252,-13.3148,313.67,0.112925,59.401,59.3782,-1.64882,739.782,739.631,-14.9636,
45.153,12.5,0,2281,4.96,1184.77,312.898,1.21421,682.14,681.985,-14.5844,313.577,0.109569,57.717,57.717,0.0160328,739.845,739.702,-14.5684,
45.403,12.5,0,2279,4.98,1188.51,313.803,1.22122,680.601,680.465,-13.6168,314.316,0.112013,58.8137,58.7752,-2.12853,739.407,739.24,-15.7453,
45.653,12.5,0,2281,4.97,1187.16,315.379,1.22294,682.142,681.959,-15.8048,315.807,0.116162,59.375,59.3746,0.202937,741.498,741.334,-15.6018,
45.903,12.5,0,2281,4.94,1180.0,316.389,1.2232,682.615,682.447,-15.1631,316.928,0.111125,58.3499,58.3496,-0.182161,740.955,740.796,-15.3452,
46.153,12.5,0,2279,5.02,1198.05,314.067,1.20737,673.723,673.589,-13.4254,314.478,0.112803,59.1396,59.1028,-2.08581,732.856,732.692,-15.5112,
46.403,12.5,0,2281,4.96,1184.77,314.695,1.22221,680.359,680.208,-14.3199,315.124,0.115513,60.0491,60.049,0.0911117,740.394,740.257,-14.2288,
46.653,12.5,0,2279,5.01,1195.67,316.207,1.21705,676.456,676.278,-15.4967,316.734,0.107873,57.0071,56.99,-1.39461,733.463,733.268,-16.8913,
46.919,12.5,0,2281,4.95,1182.39,315.015,1.224,686.567,686.393,-15.4357,315.407,0.115778,59.7807,59.774,-0.891279,746.346,746.167,-16.327,
47.169,12.5,0,2280,5.0,1193.81,311.336,1.20708,683.492,683.329,-14.9328,311.916,0.109524,57.8183,57.8182,0.0702532,741.296,741.147,-14.8626,
47.419,12.5,0,2280,4.99,1191.42,313.483,1.22244,679.317,679.197,-12.7452,313.881,0.113509,60.2619,60.2207,-2.22732,739.57,739.418,-14.9726,
47.669,12.5,0,2280,4.96,1184.25,317.491,1.22604,679.858,679.702,-14.56,317.919,0.116683,59.3028,59.3028,0.0650108,739.147,739.005,-14.4949,
47.919,12.5,0,2280,4.97,1186.64,315.614,1.22724,680.209,680.087,-12.8528,316.163,0.110192,58.007,57.9883,-1.47576,738.215,738.076,-14.3285,
48.153,12.5,0,2281,5.0,1194.33,314.617,1.22122,683.099,682.932,-15.1019,315.054,0.11636,60.0169,60.0005,-1.40114,743.116,742.933,-16.5031,
48.357,12.5,0,2279,5.0,1193.28,312.154,1.21543,683.478,683.352,-13.1401,312.675,0.111028,57.8391,57.8374,0.43253,741.298,741.189,-12.7076,
48.607,12.5,0,2281,4.99,1191.94,314.716,1.23462,682.718,682.575,-13.9452,315.143,0.11128,58.9618,58.9339,-1.8147,741.677,741.509,-15.7599,
48.872,12.5,0,2281,4.94,1180.0,315.749,1.22342,681.07,680.947,-12.9196,316.21,0.11487,58.8408,58.8403,-0.256246,739.905,739.787,-13.1759,
49.107,12.5,0,2279,5.01,1195.67,312.714,1.23143,688.115,687.952,-14.9348,313.245,0.107332,57.3089,57.2996,-1.03401,745.423,745.252,-15.9688,
49.357,12.5,0,2281,4.97,1187.16,314.656,1.19951,675.207,675.066,-13.7879,315.096,0.114781,60.1209,60.1028,-1.47652,735.327,735.169,-15.2644,
49.607,12.5,0,2280,4.97,1186.64,312.535,1.23049,686.722,686.518,-16.7322,312.976,0.114204,59.3199,59.3187,0.376394,746.016,745.837,-16.3558,
49.857,12.5,0,2279,4.98,1188.51,313.826,1.21991,680.153,679.995,-14.6761,314.217,0.110414,58.6302,58.5888,-2.2026,738.776,738.583,-16.8787,
50.091,12.5,0,2281,4.96,1184.77,310.758,1.2157,688.416,688.26,-14.6393,311.291,0.109326,57.5852,57.5847,0.237397,745.984,745.845,-14.4019,
50.294,12.5,0,2280,4.96,1184.25,317.624,1.21321,675.884,675.769,-12.4673,318.231,0.110619,57.8577,57.8418,-1.35529,733.741,733.611,-13.8226,
50.544,12.5,0,2281,4.95,1182.39,314.842,1.23072,684.78,684.621,-14.752,315.237,0.113163,59.3557,59.3232,-1.96383,744.132,743.944,-16.7158,
50.794,12.5,0,2280,5.0,1193.81,312.081,1.21905,684.325,684.155,-15.2839,312.634,0.109748,58.3274,58.3269,0.235185,742.634,742.482,-15.0487,
50.997,12.5,0,2281,4.95,1182.39,314.023,1.21862,679.213,679.095,-12.6541,314.489,0.111463,59.252,59.2205,-1.92934,738.459,738.315,-14.5835,
51.247,12.5,0,2280,4.99,1191.42,312.923,1.21867,684.413,684.278,-13.5902,313.523,0.108472,57.5492,57.5483,-0.317366,741.957,741.826,-13.9075,
51.497,12.5,0,2281,4.96,1184.77,312.983,1.21735,678.453,678.289,-14.9343,313.43,0.112255,58.8832,58.8429,-2.17591,737.33,737.131,-17.1102,
51.747,12.5,0,2280,4.96,1184.25,312.956,1.2107,679.757,679.653,-11.8446,313.544,0.111524,58.1395,58.1394,-0.102871,737.89,737.793,-11.9475,
51.997,12.5,0,2281,4.92,1175.22,313.806,1.22082,679.907,679.736,-15.2733,314.282,0.112898,59.6369,59.6025,-2.02517,739.54,739.338,-17.2984,
52.247,12.5,0,2281,4.94,1180.0,313.5,1.21045,681.578,681.425,-14.4575,314.122,0.112806,58.8628,58.8618,0.343151,740.421,740.287,-14.1143,
52.482,12.5,0,2280,4.96,1184.25,314.041,1.2163,679.485,679.33,-14.5381,314.458,0.112965,59.1731,59.149,-1.68786,738.657,738.479,-16.226,
52.685,12.5,0,2281,4.99,1191.94,312.992,1.22548,685.766,685.623,-14.0308,313.498,0.112283,58.2366,58.2355,0.360916,743.984,743.858,-13.6698,
52.935,12.5,0,2281,4.94,1180.0,313.417,1.2176,677.926,677.801,-12.9815,313.872,0.111713,58.9523,58.9203,-1.94157,736.873,736.722,-14.9231,
53.185,12.5,0,2281,4.95,1182.39,313.507,1.23102,683.64,683.513,-13.1955,313.954,0.1151,59.4075,59.4075,-0.0776267,743.039,742.92,-13.2731,
53.435,12.5,0,2282,4.96,1185.29,313.731,1.22382,682.156,681.988,-15.13,314.143,0.110853,58.5899,58.551,-2.13495,740.74,740.539,-17.2649,
53.685,12.5,0,2280,4.94,1179.48,315.614,1.23328,686.091,685.94,-14.394,316.039,0.114388,58.9293,58.9293,-0.0329671,745.009,744.87,-14.427,
53.935,12.5,0,2280,5.01,1196.19,311.269,1.20695,676.469,676.318,-14.2861,311.875,0.110374,58.0382,58.0354,-0.56891,734.504,734.354,-14.855,
54.185,12.5,0,2281,4.98,1189.55,314.262,1.22202,682.949,682.79,-14.7443,314.641,0.11409,59.5812,59.5668,-1.30886,742.53,742.357,-16.0531,
54.435,12.5,0,2279,4.98,1188.51,313.59,1.22808,685.853,685.703,-14.3559,314.119,0.109207,57.7843,57.7831,-0.377065,743.632,743.486,-14.733,
54.669,12.5,0,2281,4.95,1182.39,316.521,1.22573,682.331,682.105,-17.5495,316.956,0.115517,59.3566,59.3531,-0.640448,741.681,741.458,-18.1899,
54.872,12.5,0,2282,5.0,1194.85,312.743,1.21729,679.87,679.723,-14.1679,313.275,0.107061,57.4252,57.4198,-0.781453,737.294,737.142,-14.9493,
55.122,12.5,0,2279,5.02,1198.05,314.543,1.23321,685.132,684.926,-16.8057,315.029,0.114142,59.0484,59.0469,0.41985,744.153,743.973,-16.3859,
55.325,12.5,0,2281,4.95,1182.39,314.062,1.21697,676.846,676.695,-14.2798,314.583,0.10734,57.3539,57.3429,-1.12509,734.2,734.038,-15.4049,
55.575,12.5,0,2279,4.97,1186.12,315.282,1.23011,685.34,685.166,-15.4614,315.703,0.116235,60.2302,60.2075,-1.65545,745.57,745.374,-17.1168,
55.825,12.5,0,2279,5.02,1198.05,312.406,1.2197,683.939,683.758,-15.7171,312.952,0.111383,57.8591,57.8586,0.237795,741.778,741.617,-15.4793,
56.075,12.5,0,2280,4.92,1174.7,314.112,1.21572,677.387,677.254,-13.389,314.623,0.11096,58.893,58.8677,-1.7274,736.277,736.122,-15.1164,
56.325,12.5,0,2281,5.0,1194.33,312.467,1.22396,684.695,684.507,-16.0435,312.962,0.114706,59.0175,59.016,0.420453,743.687,743.523,-15.623,
56.528,12.5,0,2280,4.96,1184.25,315.397,1.2205,680.417,680.268,-14.2407,316.019,0.107668,57.1015,57.0809,-1.53165,737.518,737.349,-15.7723,
56.778,12.5,0,2281,5.04,1203.88,313.251,1.21579,683.064,682.898,-15.0459,313.667,0.115217,60.2712,60.248,-1.67227,743.334,743.146,-16.7181,
57.028,12.5,0,2281,4.96,1184.77,310.133,1.21029,682.673,682.574,-11.6073,310.683,0.112391,58.5018,58.5006,-0.36883,741.171,741.075,-11.9761,
57.278,12.5,0,2280,5.03,1200.97,314.981,1.22242,681.046,680.868,-15.5733,315.504,0.108638,57.8021,57.779,-1.63198,738.847,738.647,-17.2053,
57.528,12.5,0,2281,5.01,1196.72,314.209,1.21078,677.998,677.883,-12.4639,314.579,0.115189,59.9674,59.9569,-1.11815,737.965,737.84,-13.5821,
57.778,12.5,0,2279,5.0,1193.28,313.626,1.21201,676.385,676.243,-13.8282,314.15,0.108317,57.5756,57.553,-1.61627,733.959,733.796,-15.4444,
57.982,12.5,0,2280,4.96,1184.25,314.282,1.22807,685.822,685.624,-16.4762,314.644,0.11377,59.4954,59.484,-1.16308,745.317,745.108,-17.6393,
58.232,12.5,0,2280,4.96,1184.25,313.568,1.21565,680.427,680.303,-12.9491,314.166,0.109016,57.9057,57.8879,-1.43336,738.331,738.191,-14.3825,
58.482,12.5,0,2283,5.0,1195.38,314.139,1.22102,679.345,679.169,-15.4759,314.577,0.115228,60.2351,60.2209,-1.30819,739.58,739.39,-16.7841,
58.732,12.5,0,2281,4.96,1184.77,309.66,1.2063,682.341,682.175,-15.0254,310.236,0.108756,57.5449,57.5449,-0.0460956,739.874,739.72,-15.0715,
58.966,12.5,0,2279,4.99,1190.9,314.749,1.23221,685.798,685.668,-13.3571,315.179,0.11702,60.6248,60.6075,-1.44969,746.422,746.275,-14.8068,
59.216,12.5,0,2280,5.01,1196.19,310.948,1.21647,686.12,686.014,-12.0238,311.49,0.110738,57.7577,57.7576,0.112313,743.867,743.772,-11.9115,
59.466,12.5,0,2279,4.98,1188.51,312.872,1.22363,679.586,679.445,-13.8509,313.294,0.113441,59.6682,59.6301,-2.13321,739.247,739.075,-15.9841,
59.716,12.5,0,2281,5.0,1194.33,313.139,1.2343,685.612,685.488,-13.0063,313.578,0.112786,58.2841,58.2835,0.262597,743.881,743.772,-12.7438,
59.966,12.5,0,2278,5.04,1202.3,313.288,1.22457,679.399,679.217,-15.7412,313.753,0.111124,58.6624,58.6299,-1.95064,738.059,737.847,-17.6919,
60.169,12.5,0,2281,4.93,1177.61,314.722,1.22869,684.302,684.11,-16.2052,315.167,0.114782,59.2237,59.223,-0.267661,743.516,743.333,-16.4729,
60.419,12.5,0,2280,4.96,1184.25,316.869,1.22947,685.327,685.185,-13.9567,317.42,0.112222,58.8606,58.8526,-0.970849,744.187,744.037,-14.9276,
